Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Battlefield: Hardline,PS4,2015,Shooter,Electronic Arts,700000.0,930000.0,140000.0,320000.0,2089999.9999999998
Metal Gear Solid: Peace Walker,PSP,2010,Action,Konami Digital Entertainment,460000.0,420000.0,960000.0,250000.0,2089999.9999999998
World of Warcraft: Cataclysm,PC,2010,Role-Playing,Activision,1770000.0,320000.0,0.0,0.0,2080000.0
Ghostbusters: The Video Game (DS Version),PS3,2010,Action,Take-Two Interactive,590000.0,990000.0,130000.0,360000.0,2080000.0
Skate 3,PS3,2010,Sports,Electronic Arts,790000.0,940000.0,0.0,350000.0,2080000.0
Kingdom Hearts: Birth by Sleep,PSP,2010,Role-Playing,Square Enix,630000.0,420000.0,750000.0,260000.0,2069999.9999999998
Dark Souls,PS3,2011,Role-Playing,Namco Bandai Games,750000.0,540000.0,540000.0,230000.0,2069999.9999999998
The Sims 3,PS3,2010,Simulation,Electronic Arts,730000.0,970000.0,20000.0,340000.0,2060000.0
Tom Clancy's Splinter Cell: Conviction,X360,2010,Action,Ubisoft,1200000.0,630000.0,40000.0,190000.0,2060000.0
Mario & Luigi: Dream Team,3DS,2013,Role-Playing,Nintendo,890000.0,570000.0,460000.0,130000.0,2060000.0
NBA 2K14,PS3,2013,Sports,Take-Two Interactive,1430000.0,330000.0,40000.0,250000.0,2049999.9999999998
Diablo III,PS3,2013,Role-Playing,Activision,710000.0,830000.0,150000.0,350000.0,2049999.9999999998
Dance Central 2,X360,2011,Misc,Microsoft Game Studios,1450000.0,420000.0,10000.0,160000.0,2040000.0
Need for Speed: The Run,PS3,2011,Action,Electronic Arts,580000.0,1060000.0,30000.0,370000.0,2040000.0
Madden NFL 15,PS4,2014,Sports,Electronic Arts,1530000.0,250000.0,0.0,250000.0,2029999.9999999998
Just Dance 3,X360,2011,Misc,Ubisoft,1470000.0,400000.0,0.0,160000.0,2029999.9999999998
Madden NFL 15,X360,2014,Sports,Electronic Arts,1760000.0,90000.0,0.0,170000.0,2020000.0
Forza Horizon,X360,2012,Racing,Microsoft Game Studios,820000.0,980000.0,40000.0,180000.0,2020000.0
Tom Clancy's The Division,XOne,2016,Shooter,Ubisoft,1200000.0,620000.0,0.0,180000.0,2009999.9999999998
LEGO Marvel Super Heroes,PS3,2013,Action,Warner Bros. Interactive Entertainment,770000.0,850000.0,10000.0,370000.0,2000000.0
Fire Emblem: Awakening,3DS,2012,Role-Playing,Nintendo,890000.0,450000.0,530000.0,130000.0,2000000.0
DriveClub,PS4,2014,Racing,Sony Computer Entertainment,350000.0,1310000.0,20000.0,330000.0,2000000.0
Battlefield 4,XOne,2013,Shooter,Electronic Arts,1250000.0,580000.0,0.0,160000.0,1980000.0
Resident Evil 6,X360,2012,Shooter,Capcom,1110000.0,630000.0,70000.0,160000.0,1980000.0
Dragon Age: Inquisition,PS4,2014,Role-Playing,Electronic Arts,720000.0,860000.0,80000.0,320000.0,1970000.0
Sonic Classic Collection,DS,2010,Platform,Sega,990000.0,800000.0,0.0,180000.0,1970000.0
BioShock Infinite,X360,2013,Shooter,Take-Two Interactive,1220000.0,570000.0,20000.0,150000.0,1960000.0
Destiny,X360,2014,Shooter,Activision,1300000.0,490000.0,0.0,160000.0,1950000.0
Batman: Arkham Origins,X360,2013,Action,Warner Bros. Interactive Entertainment,1150000.0,610000.0,0.0,170000.0,1930000.0
Watch Dogs,PS3,2014,Action,Ubisoft,560000.0,890000.0,100000.0,370000.0,1930000.0
Tomb Raider (2013),X360,2013,Action,Square Enix,860000.0,870000.0,10000.0,170000.0,1920000.0
Destiny: The Taken King,PS4,2015,Shooter,Activision,770000.0,780000.0,40000.0,310000.0,1910000.0
LEGO Star Wars III: The Clone Wars,Wii,2011,Action,LucasArts,1080000.0,660000.0,0.0,170000.0,1910000.0
Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,590000.0,920000.0,60000.0,320000.0,1900000.0
Need for Speed Rivals,PS4,2013,Racing,Electronic Arts,730000.0,910000.0,30000.0,220000.0,1890000.0
Yokai Watch,3DS,2013,Role-Playing,Nintendo,210000.0,300000.0,1330000.0,40000.0,1890000.0
Donkey Kong Country Returns,3DS,2013,Platform,Nintendo,730000.0,620000.0,400000.0,120000.0,1870000.0
LittleBigPlanet 3,PS4,2014,Platform,Sony Computer Entertainment,640000.0,920000.0,10000.0,290000.0,1860000.0
GoldenEye 007 (2010),Wii,2010,Action,Activision,850000.0,710000.0,130000.0,160000.0,1860000.0
Mario Party: Island Tour,3DS,2013,Misc,Nintendo,610000.0,590000.0,550000.0,110000.0,1850000.0
inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment,1050000.0,490000.0,80000.0,230000.0,1850000.0
World of Warcraft: Mists of Pandaria,PC,2012,Role-Playing,Activision,840000.0,760000.0,0.0,230000.0,1830000.0
Just Cause 3,PS4,2015,Action,Square Enix,460000.0,1020000.0,70000.0,280000.0,1830000.0
Kirby: Triple Deluxe,3DS,2014,Platform,Nintendo,610000.0,340000.0,790000.0,90000.0,1820000.0
Dragon Quest VI: Realms of Revelation,DS,2010,Role-Playing,Nintendo,220000.0,210000.0,1350000.0,30000.0,1810000.0
The Evil Within,PS4,2014,Action,Bethesda Softworks,550000.0,840000.0,110000.0,310000.0,1810000.0
NBA 2K11,PS3,2010,Action,Take-Two Interactive,1410000.0,210000.0,30000.0,160000.0,1800000.0
Call of Duty: Black Ops 3,PS3,2015,Shooter,Activision,490000.0,960000.0,70000.0,270000.0,1790000.0
Beyond: Two Souls,PS3,2013,Adventure,Sony Computer Entertainment,520000.0,880000.0,60000.0,340000.0,1790000.0
Kinect Star Wars,X360,2012,Action,Microsoft Game Studios,1050000.0,570000.0,30000.0,140000.0,1780000.0
Professor Layton and the Mask of Miracle,3DS,2011,Puzzle,Nintendo,320000.0,950000.0,360000.0,140000.0,1780000.0
Just Cause 2,PS3,2010,Action,Square Enix,450000.0,940000.0,60000.0,330000.0,1780000.0
Dragon's Dogma,PS3,2012,Role-Playing,Capcom,410000.0,460000.0,720000.0,190000.0,1780000.0
The Legend of Zelda: The Wind Waker,WiiU,2013,Action,Nintendo,930000.0,570000.0,140000.0,130000.0,1770000.0
Wii Party U,WiiU,2013,Misc,Nintendo,310000.0,540000.0,840000.0,80000.0,1770000.0
Madden NFL 25,PS3,2013,Sports,Electronic Arts,1590000.0,30000.0,0.0,150000.0,1770000.0
BioShock Infinite,PS3,2013,Shooter,Take-Two Interactive,720000.0,690000.0,40000.0,310000.0,1760000.0
Hitman: Absolution,X360,2012,Action,Square Enix,680000.0,900000.0,10000.0,170000.0,1760000.0
Call of Duty: Black Ops 3,X360,2015,Shooter,Activision,1110000.0,480000.0,0.0,160000.0,1760000.0
Kingdom Hearts,PS3,2013,Role-Playing,Square Enix,900000.0,370000.0,250000.0,240000.0,1750000.0
Portal 2,PS3,2011,Shooter,Valve,830000.0,630000.0,20000.0,250000.0,1740000.0
Forza Motorsport 6,XOne,2015,Racing,Microsoft Game Studios,690000.0,890000.0,30000.0,140000.0,1740000.0
Sonic Colors,Wii,2010,Platform,Sega,960000.0,610000.0,10000.0,160000.0,1740000.0
Diablo III,PS4,2014,Role-Playing,Activision,490000.0,880000.0,60000.0,300000.0,1740000.0
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,590000.0,750000.0,130000.0,270000.0,1740000.0
Destiny,PS3,2014,Shooter,Activision,670000.0,660000.0,120000.0,270000.0,1730000.0
Overwatch,PS4,2016,Shooter,Activision,640000.0,680000.0,140000.0,260000.0,1730000.0
Disney Infinity,Wii,2013,Action,Disney Interactive Studios,1150000.0,440000.0,0.0,140000.0,1730000.0
Dishonored,X360,2012,Action,Bethesda Softworks,1060000.0,520000.0,10000.0,140000.0,1730000.0
The Order: 1886,PS4,2015,Shooter,Sony Computer Entertainment,610000.0,780000.0,60000.0,270000.0,1720000.0
The Elder Scrolls Online,PS4,2015,Role-Playing,Bethesda Softworks,660000.0,780000.0,0.0,280000.0,1720000.0
Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,410000.0,980000.0,0.0,330000.0,1720000.0
The Sims 3: Late Night Expansion Pack,PC,2010,Simulation,Electronic Arts,590000.0,870000.0,0.0,250000.0,1710000.0
The Crew,PS4,2014,Racing,Ubisoft,340000.0,1080000.0,30000.0,260000.0,1700000.0
Kirby's Return to Dreamland,Wii,2011,Platform,Nintendo,620000.0,210000.0,790000.0,80000.0,1700000.0
NBA 2K15,XOne,2014,Sports,Take-Two Interactive,1360000.0,180000.0,0.0,150000.0,1690000.0
Saints Row IV,X360,2013,Action,Deep Silver,1010000.0,530000.0,10000.0,140000.0,1690000.0
FIFA 16,X360,2015,Sports,Electronic Arts,550000.0,1010000.0,0.0,130000.0,1690000.0
Sid Meier's Civilization V,PC,2010,Strategy,Take-Two Interactive,980000.0,520000.0,0.0,190000.0,1690000.0
Call of Duty Black Ops: Declassified,PSV,2012,Action,Activision,800000.0,520000.0,70000.0,300000.0,1690000.0
LEGO Batman 2: DC Super Heroes,X360,2012,Action,Warner Bros. Interactive Entertainment,900000.0,640000.0,0.0,150000.0,1680000.0
Knack,PS4,2013,Platform,Sony Computer Entertainment Europe,430000.0,670000.0,420000.0,150000.0,1670000.0
StarCraft II: Heart of the Swarm,PC,2013,Strategy,Activision,820000.0,650000.0,0.0,190000.0,1670000.0
Dying Light,PS4,2015,Action,Warner Bros. Interactive Entertainment,630000.0,660000.0,110000.0,260000.0,1660000.0
Max Payne 3,X360,2012,Shooter,Take-Two Interactive,860000.0,640000.0,10000.0,140000.0,1660000.0
Go Vacation,Wii,2011,Misc,Namco Bandai Games,480000.0,680000.0,330000.0,160000.0,1650000.0
LEGO Pirates of the Caribbean: The Video Game,Wii,2011,Action,Disney Interactive Studios,760000.0,720000.0,0.0,160000.0,1640000.0
Kinectimals,X360,2010,Simulation,Microsoft Game Studios,1020000.0,480000.0,0.0,140000.0,1640000.0
Until Dawn,PS4,2015,Adventure,Sony Computer Entertainment Europe,440000.0,890000.0,50000.0,250000.0,1640000.0
Sonic Generations,PS3,2011,Platform,Sega,600000.0,730000.0,20000.0,280000.0,1630000.0
NBA 2K15,X360,2014,Sports,Take-Two Interactive,1330000.0,140000.0,0.0,150000.0,1630000.0
Just Cause 2,X360,2010,Action,Square Enix,590000.0,850000.0,20000.0,170000.0,1620000.0
Rage,X360,2011,Shooter,Bethesda Softworks,820000.0,610000.0,30000.0,150000.0,1620000.0
Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,920000.0,530000.0,30000.0,130000.0,1610000.0
Far Cry 4,XOne,2014,Shooter,Ubisoft,790000.0,680000.0,10000.0,130000.0,1610000.0
Moshi Monsters: Moshling Zoo,DS,2011,Misc,Activision,400000.0,990000.0,0.0,220000.0,1600000.0
No Man's Sky,PS4,2016,Action,Hello Games,580000.0,740000.0,20000.0,260000.0,1600000.0
LEGO Harry Potter: Years 1-4,X360,2010,Action,Warner Bros. Interactive Entertainment,950000.0,500000.0,0.0,140000.0,1590000.0
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,470000.0,800000.0,30000.0,290000.0,1580000.0
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,620000.0,800000.0,10000.0,150000.0,1580000.0
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,880000.0,260000.0,340000.0,90000.0,1580000.0
Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,180000.0,640000.0,490000.0,250000.0,1560000.0
Dark Souls III,PS4,2016,Role-Playing,Namco Bandai Games,580000.0,440000.0,330000.0,210000.0,1560000.0
LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,590000.0,750000.0,10000.0,210000.0,1560000.0
Mafia II,X360,2010,Action,Take-Two Interactive,840000.0,560000.0,0.0,150000.0,1550000.0
Dishonored,PS3,2012,Action,Bethesda Softworks,720000.0,540000.0,40000.0,250000.0,1550000.0
BioShock 2,PS3,2010,Shooter,Take-Two Interactive,850000.0,470000.0,20000.0,220000.0,1550000.0
Watch Dogs,XOne,2014,Action,Ubisoft,900000.0,530000.0,0.0,130000.0,1550000.0
Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,800000.0,530000.0,0.0,220000.0,1550000.0
Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,600000.0,510000.0,210000.0,230000.0,1550000.0
LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive Entertainment,1070000.0,360000.0,0.0,120000.0,1550000.0
Mario Party 10,WiiU,2015,Misc,Nintendo,690000.0,500000.0,240000.0,110000.0,1550000.0
Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1060000.0,350000.0,10000.0,120000.0,1540000.0
Fire Emblem Fates,3DS,2015,Role-Playing,Nintendo,710000.0,220000.0,520000.0,100000.0,1540000.0
Call of Duty: Black Ops II,PC,2012,Shooter,Activision,630000.0,690000.0,0.0,210000.0,1530000.0
FIFA 17,XOne,2016,Sports,Electronic Arts,170000.0,1260000.0,0.0,100000.0,1530000.0
Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,730000.0,520000.0,150000.0,120000.0,1520000.0
Dead Space 2,X360,2011,Shooter,Electronic Arts,940000.0,450000.0,0.0,130000.0,1520000.0
Mafia II,PS3,2010,Action,Take-Two Interactive,500000.0,720000.0,40000.0,260000.0,1520000.0
Madden NFL 15,XOne,2014,Sports,Electronic Arts,1300000.0,90000.0,0.0,120000.0,1510000.0
Sonic & Sega All-Stars Racing,Wii,2010,Racing,Sega,650000.0,710000.0,0.0,150000.0,1510000.0
LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,840000.0,540000.0,0.0,130000.0,1510000.0
Football Manager 2012,PC,2011,Sports,Sega,20000.0,1160000.0,0.0,340000.0,1510000.0
Puzzle & Dragons,3DS,2013,Role-Playing,GungHo,0.0,0.0,1510000.0,0.0,1510000.0
Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,640000.0,580000.0,50000.0,230000.0,1500000.0
Final Fantasy XIV: A Realm Reborn,PC,2010,Role-Playing,Square Enix,860000.0,480000.0,0.0,170000.0,1500000.0
Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,1080000.0,310000.0,0.0,110000.0,1500000.0
Dead Rising 2,X360,2010,Action,Capcom,750000.0,530000.0,90000.0,120000.0,1500000.0
The Sims 3,Wii,2010,Simulation,Electronic Arts,610000.0,730000.0,0.0,150000.0,1490000.0
Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,780000.0,470000.0,30000.0,200000.0,1480000.0
Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,580000.0,550000.0,60000.0,280000.0,1470000.0
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,450000.0,400000.0,440000.0,180000.0,1470000.0
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,950000.0,400000.0,0.0,120000.0,1470000.0
LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,400000.0,720000.0,20000.0,330000.0,1470000.0
Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,930000.0,400000.0,20000.0,120000.0,1460000.0
Homefront,X360,2011,Shooter,THQ,830000.0,480000.0,20000.0,120000.0,1460000.0
Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,630000.0,590000.0,30000.0,210000.0,1460000.0
LEGO Batman 2: DC Super Heroes,Wii,2012,Action,Warner Bros. Interactive Entertainment,940000.0,400000.0,0.0,110000.0,1460000.0
Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,470000.0,650000.0,60000.0,280000.0,1460000.0
LEGO City Undercover,3DS,2013,Platform,Nintendo,510000.0,750000.0,70000.0,120000.0,1460000.0
Diablo III,X360,2013,Role-Playing,Activision,890000.0,440000.0,0.0,120000.0,1450000.0
Batman: Arkham Knight,XOne,2015,Action,Warner Bros. Interactive Entertainment,860000.0,460000.0,0.0,130000.0,1450000.0
Anno 2070,PC,2011,Strategy,Ubisoft,0.0,1130000.0,0.0,320000.0,1450000.0
Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,110000.0,80000.0,1240000.0,20000.0,1450000.0
SimCity (2013),PC,2013,Simulation,Electronic Arts,480000.0,770000.0,0.0,190000.0,1440000.0
Far Cry 4,PS3,2014,Shooter,Ubisoft,330000.0,790000.0,80000.0,230000.0,1440000.0
Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios,920000.0,400000.0,0.0,120000.0,1440000.0
Need for Speed Rivals,PS3,2013,Racing,Electronic Arts,330000.0,740000.0,50000.0,310000.0,1440000.0
Dead Space 2,PS3,2011,Shooter,Electronic Arts,730000.0,500000.0,0.0,210000.0,1440000.0
Disney Infinity,X360,2013,Action,Disney Interactive Studios,960000.0,370000.0,0.0,110000.0,1430000.0
Dragon Quest VII: Warriors of Eden,3DS,2013,Role-Playing,Square Enix,70000.0,40000.0,1300000.0,10000.0,1420000.0
UFC Undisputed 2010,PS3,2010,Fighting,THQ,800000.0,410000.0,20000.0,190000.0,1420000.0
Sonic Generations,X360,2011,Platform,Sega,710000.0,570000.0,0.0,140000.0,1420000.0
Tomb Raider (2013),PS4,2014,Action,Square Enix,470000.0,640000.0,60000.0,250000.0,1410000.0
Toy Story 3: The Video Game,Wii,2010,Action,Disney Interactive Studios,640000.0,630000.0,0.0,140000.0,1410000.0
Injustice: Gods Among Us,X360,2013,Fighting,Warner Bros. Interactive Entertainment,970000.0,340000.0,0.0,110000.0,1410000.0
Madden NFL 15,PS3,2014,Sports,Electronic Arts,1070000.0,150000.0,0.0,190000.0,1410000.0
Metroid: Other M,Wii,2010,Action,Nintendo,870000.0,310000.0,130000.0,100000.0,1410000.0
Call of Duty: Black Ops,Wii,2010,Shooter,Activision,820000.0,470000.0,0.0,120000.0,1400000.0
Battlefield 4,PC,2013,Shooter,Electronic Arts,380000.0,860000.0,0.0,160000.0,1400000.0
Doom (2016),PS4,2016,Shooter,Bethesda Softworks,490000.0,660000.0,20000.0,220000.0,1390000.0
Deus Ex: Human Revolution,PS3,2011,Shooter,Square Enix,500000.0,600000.0,70000.0,230000.0,1390000.0
WWE '13,PS3,2012,Action,THQ,510000.0,620000.0,0.0,260000.0,1390000.0
Deus Ex: Human Revolution,X360,2011,Shooter,Square Enix,760000.0,480000.0,20000.0,120000.0,1390000.0
Bravely Default: Flying Fairy,3DS,2012,Role-Playing,Nintendo,500000.0,320000.0,490000.0,70000.0,1380000.0
Titanfall,X360,2014,Shooter,Electronic Arts,870000.0,380000.0,20000.0,110000.0,1380000.0
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,460000.0,340000.0,380000.0,210000.0,1380000.0
Dead Rising 2,PS3,2010,Action,Capcom,430000.0,570000.0,150000.0,220000.0,1380000.0
Need for Speed: The Run,X360,2011,Action,Electronic Arts,630000.0,580000.0,0.0,150000.0,1380000.0
Assassin's Creed: Rogue,PS3,2014,Action,Ubisoft,460000.0,620000.0,60000.0,230000.0,1370000.0
Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,500000.0,780000.0,10000.0,90000.0,1370000.0
Sonic Colors,DS,2010,Platform,Sega,740000.0,500000.0,10000.0,130000.0,1370000.0
LEGO Harry Potter: Years 1-4,PS3,2010,Action,Warner Bros. Interactive Entertainment,550000.0,600000.0,0.0,220000.0,1370000.0
NBA 2K15,PS3,2014,Sports,Take-Two Interactive,860000.0,270000.0,20000.0,220000.0,1360000.0
Yoshi's New Island,3DS,2014,Platform,Nintendo,470000.0,510000.0,280000.0,90000.0,1360000.0
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,820000.0,420000.0,0.0,110000.0,1360000.0
Marvel vs. Capcom 3: Fate of Two Worlds,PS3,2011,Fighting,Capcom,810000.0,290000.0,110000.0,140000.0,1350000.0
F1 2010,PS3,2010,Racing,Codemasters,250000.0,760000.0,80000.0,270000.0,1350000.0
Alan Wake,X360,2010,Action,Microsoft Game Studios,660000.0,510000.0,50000.0,130000.0,1350000.0
Mortal Kombat X,XOne,2015,Fighting,Warner Bros. Interactive Entertainment,1000000.0,210000.0,0.0,130000.0,1350000.0
Crysis 2,X360,2011,Action,Electronic Arts,700000.0,500000.0,20000.0,120000.0,1350000.0
The ICO & Shadow of the Colossus Collection,PS3,2011,Adventure,Sony Computer Entertainment,670000.0,370000.0,130000.0,170000.0,1350000.0
Your Shape: Fitness Evolved,X360,2010,Sports,Ubisoft,790000.0,420000.0,0.0,110000.0,1330000.0
Rage,PS3,2011,Shooter,Bethesda Softworks,470000.0,590000.0,60000.0,210000.0,1330000.0
Skylanders SWAP Force,X360,2013,Platform,Activision,860000.0,360000.0,0.0,110000.0,1330000.0
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,890000.0,310000.0,10000.0,120000.0,1330000.0
UFC Undisputed 2010,X360,2010,Fighting,THQ,900000.0,310000.0,0.0,110000.0,1330000.0
Final Fantasy X / X-2 HD Remaster,PS3,2013,Role-Playing,Square Enix,430000.0,400000.0,320000.0,180000.0,1330000.0
Pokemon Ranger: Guardian Signs,DS,2010,Role-Playing,Nintendo,510000.0,170000.0,580000.0,60000.0,1330000.0
Middle-Earth: Shadow of Mordor,XOne,2014,Action,Warner Bros. Interactive Entertainment,720000.0,500000.0,10000.0,100000.0,1320000.0
Dark Souls II,PS3,2014,Role-Playing,Namco Bandai Games,400000.0,360000.0,400000.0,170000.0,1320000.0
Kingdom Hearts II,PS3,2014,Role-Playing,Square Enix,520000.0,430000.0,180000.0,190000.0,1320000.0
The LEGO Movie Videogame,X360,2014,Action,Warner Bros. Interactive Entertainment,690000.0,520000.0,0.0,110000.0,1320000.0
MAG: Massive Action Game,PS3,2010,Shooter,Sony Computer Entertainment,770000.0,300000.0,90000.0,160000.0,1320000.0
Cars 2,DS,2011,Racing,Disney Interactive Studios,720000.0,440000.0,40000.0,120000.0,1320000.0
Skylanders Giants,X360,2012,Action,Activision,750000.0,450000.0,0.0,110000.0,1320000.0
Crysis 2,PS3,2011,Action,Electronic Arts,450000.0,570000.0,60000.0,210000.0,1300000.0
Saints Row IV,PS3,2013,Action,Deep Silver,560000.0,440000.0,90000.0,210000.0,1300000.0
EA Sports Active 2,Wii,2010,Sports,Electronic Arts,780000.0,400000.0,0.0,110000.0,1300000.0
Rise of the Tomb Raider,XOne,2015,Adventure,Square Enix,530000.0,640000.0,20000.0,100000.0,1300000.0
Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,610000.0,470000.0,110000.0,100000.0,1290000.0
FIFA Street,PS3,2012,Sports,Electronic Arts,110000.0,920000.0,0.0,250000.0,1290000.0
Tom Clancy's Rainbow Six: Siege,XOne,2015,Shooter,Ubisoft,730000.0,440000.0,0.0,120000.0,1290000.0
Watch Dogs,X360,2014,Action,Ubisoft,720000.0,450000.0,10000.0,110000.0,1280000.0
Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,450000.0,460000.0,170000.0,200000.0,1280000.0
Assassin's Creed Syndicate,XOne,2015,Action,Ubisoft,610000.0,560000.0,0.0,110000.0,1280000.0
WWE '13,X360,2012,Action,THQ,720000.0,450000.0,0.0,110000.0,1280000.0
Kid Icarus: Uprising,3DS,2012,Action,Nintendo,480000.0,350000.0,360000.0,70000.0,1280000.0
Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,440000.0,300000.0,470000.0,60000.0,1270000.0
WWE '12,X360,2011,Fighting,THQ,740000.0,400000.0,0.0,120000.0,1270000.0
The Elder Scrolls Online,XOne,2015,Role-Playing,Bethesda Softworks,770000.0,380000.0,0.0,120000.0,1270000.0
Yokai Watch 3,3DS,2016,Action,Level 5,0.0,0.0,1270000.0,0.0,1270000.0
Football Manager 2011,PC,2010,Sports,Sega,0.0,1010000.0,0.0,250000.0,1260000.0
Hyrule Warriors,WiiU,2014,Action,Nintendo,610000.0,420000.0,130000.0,100000.0,1260000.0
LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,630000.0,510000.0,0.0,110000.0,1260000.0
Injustice: Gods Among Us,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,480000.0,530000.0,10000.0,230000.0,1250000.0
